restaurant_id,restaurant_name,restaurant_type,address,rating,avg_price,rating_numbers,comments,url,delivery_fee,avg_dilivery_time
173,Bird on the Run,Fast Food,"128 S. Highland Ave, Pittsburgh, PA 15206",4.7,7.794999999999997,200,"{'The chicken deluxe was awesome', 'I enjoy bird on the run because their food is always fresh and up delicious they never disappoint! ☺️', 'Great food, fast service!', ""Bird on the Run's chicken sandwiches are incredible. The spices and breading are absolutely perfect."", 'The sandwiches are amazing.  Best coleslaw ever!', 'their deluxe chicken sandwich is soooo good', 'Delicious spicy chicken at a reasonable price! Fast, tasty, and always hits the spot 🐔 🔥', 'delicious chicken sandwich', 'really good chicken.', 'I love this place. Never failed to satisfy me.', 'Excellent experience. Shoutout to Chelsea for the great communication on the delivery.', 'Great chicken', 'One of the best chicken sandwiches in Pgh!', 'Great good. Great service', 'Not too many choices, great fries. Good fish.', 'Consistent burger!! Love the chicken deluxe', 'Good food, good deal. It also arrives super fast.', 'Bird on the Run is delicious! It’s like the non-homophobic Chick-fil-a and I love that the most', 'Best chicken sandwich I have found in Pittsburgh', 'Consistency is key. Even when i want to switch it up and order from a new place i havent tried yet, i always go back to Bird On The Run because its fresh, delicious, crisp, perfectly temped and timed...every. single. time.', 'Best Chicken I’ve tasted out of all the places I’ve ate from!', 'They’re chicken is really good', 'Spicy food! I love it!', 'One of the best places to get a tasty chicken sandwich in Pittsburgh!🤟😋', 'Literally the best chicken in Pittsburgh. Amazing fries too', 'Best chicken sandwich around', 'The food is delicious'}",https://www.ubereats.com/store/bird-on-the-run/BuAN6VNTQSe-jAaCnK9Kzg,,
174,Brooklyn Calzones (955 Liberty Ave),Fast Food,"955 Liberty Ave, Pittsburgh, PA 15222",,12.805555555555555,10,{'I obsessed with their calzones now!!!'},https://www.ubereats.com/store/brooklyn-calzones-955-liberty-ave/Oo7LMOE0So2e0xbPclFrOg,,
175,Breakfast Beauties (955 Liberty Ave),Fast Food,"955 Liberty Ave, Pittsburgh, PA 15222",,7.5009375000000045,,{},https://www.ubereats.com/store/breakfast-beauties-955-liberty-ave/-ZvLnE6iX5WuPeEDSfQ7VQ,,
176,Cookies & Cream,Fast Food,"1000 Ross Park Mall Dr, Pittsburgh, PA 15237",4.3,6.182716049382719,12,{'Really really good!!! Will order again'},https://www.ubereats.com/store/cookies-%26-cream/mmaCbpK7ToiBoiO_1xY4jw,,
177,Chinatown Inn,Chinese Food,"520 3rd Ave, Pittsburgh, PA 15219",4.7,15.554090909090919,200,"{'love the jumbo egg rolls', 'Best Chinese food in Pittsburgh, hands down. Try dine in!', 'Chinatown is always consistent, great prices with fresh ingredients.', 'I’ve loved Chinatown Inn since I was a kid. It’s still very tasty & flavorful.', 'Always good quality Chinese food.', 'Love it! Whenever I want to treat myself I order Chinatown Inn', 'Best Chinese Food in the city!', 'great chinese food. love the lunch specials, especially the triple delight. top notch egg rolls and fried rice too.', 'Best egg rolls ever', 'I eat here with my boyfriend! It reminds me of him', 'Love Chinatown Inn😍😍', 'The hot and sour and wonton soups are addicting', 'Best Chinese food 😋', 'they have the best egg rolls!', ""Chinatown Inn has always had delicious food as well the best egg rolls ever!! The food is always fresh and consistent. It is my family's fav chinese food!"", 'Food is always great!'}",https://www.ubereats.com/store/chinatown-inn/tXtEzr73X2SLhNMdBSc6jw,,
178,Taj Mahal Pitt,Chinese Food,"7795 Mcknight Rd, Pittsburgh, PA 15237",4.7,15.101527272727196,187,"{'Very good food, nice portions and my favorite food place! I recommend it', 'The food is so Yummy!!', 'Always great food and generous portions.', 'seriously some of the best Indian food in Pittsburgh', 'Delicious', 'Good Indian food', 'The food at Taj Mahal is truly the best in the city. Every dish is packed with flavor.', 'Their food is too good.', 'The butter chicken is SOOOOO GOOD! The panipuri is so fresh! Overall, I love it!', 'I love them! Always excellent', 'Always a good experience ✨', 'The food is good and never disappoints.', 'The food is delicious!', 'Always consistent. Always tasty.', 'Their food is delicious especially their chicken tikka masala and lamb curry.', 'Best in the city!', 'Best Indian food in Pittsburgh', 'consistently good food.', ""Always a timely delivery despite my distance.  The food is always top notch.  I'm committed to the lamb korma and its always delicious. My favorite spot to order from."", 'The best Indian food in Pittsburgh! This means something coming from an Indian.', 'Amazing food, reasonable prices, and the flavors hit every time.', 'I love their food', 'They just have really great food!', '10/10 recommend!!', 'Great Tika Massala and delicious Naan. Great meal portion too. My favorite Indian in Pittsburgh.', 'authentic taste', 'Love their Indo-Chinese corner. Hope they will add more options in the future', 'Love their food ! Always prepared perfectly.', 'I LOVE THE PANEER TIKKA MASALA SO MUCH SO TASTY MY FAVORITE FOOD', 'Tasty food, big portions and fast!', 'why i love taj mahal is the food is consistently delicious!', 'Enjoyed everything we got', 'Always wonderful, great portion sizes, well packaged and totally delicious! Best Indian around!', 'They are awesome', 'I love their Lamb Madras', 'Love the dishes at Taj Mahal because they are super delicious and great value.', 'The food is always consistently fresh and delicious. My order is always exactly what I asked for. We love this spot!', 'Food is very tasty', 'Best quality Indian food! They are my go-to.', 'The food is always good and the delivery time is usually quick.', 'Best Indian in the area !', 'Flavorful and good portions', 'the food is always awesome', 'The best Indian food in Pittsburgh', 'best indian food in the city!', 'simply excellent food prepared with care', 'Food is always well packaged and very tasty.  They even send complementary items on occasion which is always super appreciated and a nice way to try things we might not normally get.', 'Best North Indian food in Pittsburgh area'}",https://www.ubereats.com/store/taj-mahal-pitt/AiZa-NE2SymQ4aanPMVF7g,,
179,Red Dragon Chinese Restaurant,Chinese Food,"213 S Highland Ave, Pittsburgh, PA 15206",4.6,13.297500000000028,70,"{'there food is really good and has a consistent taste and flavor. out of all the places we tryed in the burgh, this is the best. little to no complaint about this business.', 'Great portions and taste!!! Very fast at making orders', 'Good food,  fast service.', 'Good food, quick delivery, friendly service.', 'great prices and always super good!', 'Great food!', 'The sweet and sour chicken was a fantastic texture. The veggies in the beef lo mein added a nice texture. And you can never go wrong with an egg roll!', 'Food is great', 'Food is good and it’s so quick.', 'Always tastes great'}",https://www.ubereats.com/store/red-dragon-chinese-restaurant/QSCHGAEhTSimN4KwWdftEg,,
180,China House Chinese Restaurant,Chinese Food,"12037 Perry Hwy, Wexford, PA 15090",4.6,14.47619047619049,68,"{'Perfect', 'Great food', ""The food was fresh and delicious.  The best port egg foo young I've had in a long time."", 'Loves it', 'Always wonderful and made perfectly even with some extra requests.', 'Food is always good!', 'They have the best fried rice of any chinese place around!', 'Awesome', 'It is the best Chinese that the Wexford area has to offer.  Always a fantastic meal!', 'Food was good hot fresh and tasty not greasy', 'My go-to Chinese restaurant! I’ve tried numerous things on the menu and haven’t been let down'}",https://www.ubereats.com/store/china-house-chinese-restaurant/TeXHG-rRQVy64hTlghsybQ,,
181,Wai Wai Chinese Cuisine,Chinese Food,"4717 Liberty Ave, Pittsburgh, PA 15224",4.5,10.76681818181819,102,{'Love to eat here every time I come to Pittsburgh ! From out of state'},https://www.ubereats.com/store/wai-wai-chinese-cuisine/mrKKW6mCUGarwwkJdhR25w,,
182,Don Don Chinese Restaurant,Chinese Food,"146 E Main St, Carnegie, PA 15106",4.7,10.93668539325843,99,"{'Their food is is so good a perfect comfort food!', ""The food is always excellent. Their fried rice is so good on its own, you don't even need soy sauce. Great quantity for a great price."", 'Excellent preperation & portions, Always delivered fresh & hot.', 'Food is always good and reasonable pricing! 🥰', 'Close to us and great quality food.', 'good food always happy with my order and good variety', 'I enjoy the food, the portions, and the reasonable prices.', 'Good grubbin', 'good food good prices', 'The food is always so hot and fresh when it gets to me there are very quick and efficient. Never had an order that took over even 45 min to get here. Great job guys!', 'Great quality and always crispy never soggy. Great prices as well!', 'Delicious and large portions', 'Great prices! And the food is consistently yummy', 'Good food', 'It’s good food', 'Always delicious', 'Always great, delicious food. Food is always hot. Good portions and prices. They are quick.', 'Best Chinese around', 'best food and amount for the perfect prices', 'Great food and great prices', 'i love their food!', 'There food is amazing and affordable'}",https://www.ubereats.com/store/don-don-chinese-restaurant/JP3U-pLGSvqbjkpI15CGuQ,,
183,Ya Fei Chinese Cuisine,Chinese Food,"1980 Park Manor Blvd, Pittsburgh, PA 15205",4.4,20.071207430340557,53,"{'Lovely thank you', 'Far and away one of the best places to order from, havent been disappointed for 10 years so far.', 'The food is always fresh and prepared well; the portion sizes are generous.', 'food is fresh and always tastes good', 'I enjoy their food. Every dish I have ordered becomes one of my favorites.', 'love the food and great service.', 'Food was hot. Great quality.', 'Great food, carefully prepared, and a good value for the money. When i order two entrees with extra rice, i have dinner for four days.', 'Amazing food and always freshly prepared.', 'The best in the biz', 'Delicious and well-made.', 'The food is always delicious. Great customer service.', 'Mejor de lo mejor', 'Good is good and consistent.', 'Lo', 'Delicious food, orders are always correct!'}",https://www.ubereats.com/store/ya-fei-chinese-cuisine/CwnpysoZQQuA6_7Yb7ke6g,,
184,Chinese Seafood Catch (1717 Cochran Rd),Chinese Food,"1717 Cochran Rd, Pittsburgh, PA 15220",,25.97913043478261,,{},https://www.ubereats.com/store/chinese-seafood-catch-1717-cochran-rd/zCxGCmZbUj6LxF6y_LeVEg,,
185,China House (Liberty Ave),Chinese Food,"4506 Liberty Ave, Pittsburgh, PA 15224",4.6,7.609944751381221,92,"{'Hands down the best Chinese takeout in PGH! Consistent, always hot and freshly prepared, and often arrives ahead of the ETA.', 'They are consistent, quick, and reasonable with their prices.', 'Great food at a great price. Always really good.', 'I love china house liberty ave! They are always super fast and very nice!! Food is very yummy (they have the best egg rolls!) Thank you for always being great!\\n\\n', 'the  food is always hot and super tasty', 'The food is amazing and Always Hot and Fresh🤗🤗🤗', 'They have the best General Tsos chicken.! My whole family loves this place.', 'Food is always delicious!', 'China House has the highest quality Chinese-American comfort cuisine in all of Pittsburgh!', 'great food and amazing staff', 'Delicious, consistent and quick', 'Great chinese food. They make it and get it to me quickly. Would definitely recommend', 'Satisfied.The food is fresh and exceeded my expectations,  I am happy on my first UberEATS order, will try other food item next time. 😊❤️', 'Never actually have a complaint about the food from China House.  It is always fresh and delicious.', 'Great tasting food', ""It's the best around!"", 'The food is fresh and tastes wonderful', 'Always great food', 'Food is tasty, reasonably priced, and portions are HUGE!', 'Love their food.\\n', 'Great fried dumplings!', 'I love supporting China House! They are fast, reliable, and the food I receive is always fresh. Thanks so much :)', 'This is the only good Chinese food I have found in Pittsburgh.', 'The food is delicious and very reasonable!!', 'You get a good amount of food for the money it’s tasty they follow order notes very good restaurant in general', 'When I actually have time to visit China House the staff is always friendly and helpful. The food is always hot and fresh.'}",https://www.ubereats.com/store/china-house-liberty-ave/CymnyuRsTbWwX-o9pzRxdg,,
186,Szechuan Express,Chinese Food,"125 Oakland Ave, Pittsburgh, PA 15213",4.7,11.572619047619048,53,"{'good food, fast and affordable', 'Tasted great', 'Always reliable great food for a good price!', 'simple good food', 'The food is very tasty!!', 'the noodles are amazing', 'They have the best general Tsos in the city. It’s the only Chinese place i order from any more!', 'Simple, cheap, tasty chinese food', 'The food is good quality and good portions', 'Taste was amazing', 'Affordable s delicious', 'Always reliable and delicious', 'Fast easy amazing!', 'It’s good food and good amount of food', 'good food. mostly traditional flavors', 'I love Szechuan express, their portions are amazing and the fried dumplings are my go to.', 'food is always great', 'It was very good', 'great food every time!', 'Great food. Always prepared correct and delivered fast.', 'They make me smile with their Chicken dishes', 'The portions are good and the tso chicken is very nice', 'I love this restaurant and their food is my favorite.', 'Great food consistently \\n', 'Tasty', 'Quick and good food', 'Great portion and hot on arrival', 'I’ve been ordering from this restaurant for years now and every single time it’s a great experience. Definitely my favorite restaurant in Oakland ♡', 'Quick, affordable, and delicious!\\n', 'I’m a regular customer because they cell great food and great prices and they always taste to my satisfaction', 'Best food in town', 'Great', 'The food is delicious and affordable', 'Their food is fabulous', 'Delicious food. Mongolian beef and lo menu is phenomenal.', 'Great food with maximum flavor!', 'Very tasty', 'Great consistent food', 'Because it’s good', 'I love Szechuan Express because it’s good food, good portions, and quick service. Been a customer since 2013. Combo fried rice and chicken broccoli are the best!', 'I just think you guys have the best general tso'}",https://www.ubereats.com/store/szechuan-express/FP2ZqNANR3KzFhj1s6H1Bg,,
187,Red Tea House,Chinese Food,"1717 Cochran Rd # 2, Pittsburgh, PA 15243",4.7,14.22092511013216,200,"{'They have the best food. It’s consistently good and always hot.', 'Red Tea House always has fresh sushi and everything always tastes great!', 'They are the best I ever had!!', 'The food is hot, packaged well and delivered quickly.', 'Every order is perfect.  The food is always delicious', 'Accommodated my extra sauce request, delicious!!', 'I absolutely love their sushi and their low prices!', 'Always delicious and fast', 'The food is always so tasty and very well portioned', 'Efficient, hot and delicious! Always prepared exactly how I hope!!', 'Their food is always wonderful and I am always happy with my orders', 'Good food!', 'Great service, great food and amazing sushi!', 'best general tso ever!', 'Great quality. Always fresh sushi. The dumplings are huge!', 'Delish!', 'Well prepared basic chinese fare. Never a bad meal, always piping hot.', 'best Chinese food around', 'great food, great service!', 'their dumplings are the best i’ve had in pittsburgh', 'Good food, fast and efficient and great prices.', 'Our go-to restaurant through UberEats on no-cook nights. It’s always delicious with full portion sizes (leftovers for days).', 'Best sushi around ❤️❤️❤️', 'Fantastic n amazing', 'delicious every time!', 'Great food. Really Decent price for the quality and portion. Great service', 'Amazing food!!! Always so delicious and consistent every time!!', 'Consistent and always good value', 'Everything that I order is always hot and delicious. I highly recommend this place, Red Tea House!!!', 'The food is always delicious!', 'Great food and always get order ahead of schedule', 'Great food. It’s so fresh and the tastes is wonderful.', 'Always fresh and delicious sushi.', 'Food is fresh and delicious! consistent and fast', 'Everything is so good!!!', 'red tea house has good deals and the food is always so good', 'Best Chinese food in the South Hills of Pittsburgh!', 'good quality food', 'The food is always so good!', 'So good and fresh and they even gave me extra wasabi when I asked!', 'The food is always on point. Fresh good food', 'Everything is so good, fresh and delivered quickly!', 'Red Tea House has great service and the food is excellent.', 'great', 'The portions are big & worth the pricing. The food always arrives piping hot & delicious, loaded with lots of veggies which myslef & my family love! The wontons are very fresh in that soup & the egg drop is delicious as well!', 'Food is amazing and consistent! Customer service is always on par. I highly recommend this place, you won’t be disappointed!', 'Red Tea House is always made fresh and with care.', 'They have great food at reasonable prices.', 'Best Egg rolls in town!', 'It is the best Chinese meal I have eaten around Greentree so far.', 'perfect', 'tastes the same everytime, very affordable. overall great quality!', 'Fantastic amazing', 'The food is always fresh and filling my favorite is the Unagi Don!', 'Excellent quality and a wonderful selection. We are never disappointed!', 'Great service Thank you', 'Delish and spicy and fresh', 'my favorite fried dumplings'}",https://www.ubereats.com/store/red-tea-house/H9ry5ovEQeCcvnVYZkUymw,,
